user_id,country,age_group,gender,customer_tier,preferred_sport,registration_date,is_active
439,United Kingdom,18-24,Male,Silver,Football,2023-08-20,True
440,Australia,45-54,Male,Bronze,Football,2023-07-20,True
441,Australia,25-34,Male,Gold,Football,2022-06-01,True
442,Canada,25-34,Female,Bronze,Football,2023-03-17,True
443,Australia,18-24,Female,Silver,Football,2022-05-11,True
444,Australia,55+,Female,Silver,Basketball,2022-02-12,True
445,Ireland,18-24,Male,Bronze,Football,2022-11-12,False
446,New Zealand,25-34,Male,Bronze,Basketball,2023-01-09,True
447,Canada,25-34,Male,Bronze,Football,2022-02-10,False
448,Ireland,35-44,Male,Bronze,Football,2023-01-02,True
449,Australia,35-44,Male,Bronze,Tennis,2022-08-04,True
450,Australia,18-24,Female,Bronze,Snooker,2023-11-30,False
451,Ireland,25-34,Female,Silver,Volleyball,2022-09-13,True
452,United Kingdom,25-34,Female,Bronze,Baseball,2023-11-14,True
453,Australia,25-34,Female,VIP,Basketball,2022-04-16,True
454,New Zealand,25-34,Female,Silver,Basketball,2022-12-29,True
455,Australia,35-44,Female,Bronze,Basketball,2023-07-28,True
456,Australia,25-34,Male,Bronze,Basketball,2023-02-21,True
457,Australia,25-34,Male,Gold,Football,2023-09-28,False
458,Australia,25-34,Male,Bronze,Tennis,2022-06-08,False
459,Australia,55+,Male,Silver,Football,2022-08-31,True
460,Australia,55+,Male,Silver,Tennis,2022-06-16,False
461,Australia,45-54,Male,Bronze,Tennis,2022-07-01,True
462,United Kingdom,25-34,Male,Gold,Football,2023-02-27,True
463,United Kingdom,18-24,Female,Bronze,Football,2022-01-26,True
464,United Kingdom,25-34,Female,Bronze,Football,2022-07-03,True
465,Canada,25-34,Male,Gold,Baseball,2022-12-07,True
466,Australia,25-34,Male,Silver,Football,2023-02-26,False
467,Australia,35-44,Male,Gold,Football,2023-11-17,True
468,New Zealand,45-54,Male,Silver,Handball,2022-09-12,True
469,Australia,45-54,Female,Silver,Tennis,2022-10-01,True
470,Canada,25-34,Male,Gold,Football,2022-06-13,False
471,Australia,35-44,Male,Bronze,Football,2023-12-20,True
472,Canada,25-34,Female,Silver,Football,2022-04-21,True
473,Australia,18-24,Female,Silver,Football,2023-01-27,False
474,New Zealand,35-44,Male,Bronze,Football,2022-02-09,True
475,Australia,18-24,Male,Silver,Tennis,2023-04-27,True
476,Canada,25-34,Male,Bronze,Rugby,2022-08-16,False
477,Australia,25-34,Male,Silver,Basketball,2022-07-24,True
478,United Kingdom,35-44,Male,Silver,Basketball,2023-04-17,False
479,Canada,35-44,Male,VIP,Football,2022-12-25,True
480,Australia,25-34,Male,Bronze,Football,2022-11-09,True
481,United Kingdom,45-54,Male,Silver,Volleyball,2022-08-22,True
482,United Kingdom,25-34,Male,Bronze,Football,2022-08-17,True
483,Australia,25-34,Female,Silver,Volleyball,2022-01-25,True
484,United Kingdom,35-44,Male,Silver,Tennis,2023-11-07,True
485,United Kingdom,35-44,Male,Silver,Volleyball,2022-07-17,True
486,New Zealand,55+,Female,Gold,Football,2023-02-13,False
487,Australia,25-34,Male,Gold,Football,2022-12-03,True
488,Australia,35-44,Female,Bronze,Ice Hockey,2022-10-13,True
489,Canada,35-44,Male,Bronze,Rugby,2022-03-13,True
490,New Zealand,45-54,Male,Silver,Football,2022-10-13,True
491,Australia,18-24,Male,Bronze,Baseball,2022-12-26,True
492,United Kingdom,35-44,Male,Bronze,Football,2023-10-19,True
493,Australia,35-44,Male,Silver,Football,2023-06-06,False
494,Australia,25-34,Male,Bronze,Basketball,2023-02-14,True
495,Australia,25-34,Male,Bronze,Ice Hockey,2023-11-27,True
496,Australia,25-34,Male,Gold,Baseball,2023-07-04,True
497,United Kingdom,35-44,Male,Bronze,Tennis,2022-12-06,True
498,Australia,45-54,Male,Bronze,Football,2022-01-29,True
499,Canada,35-44,Male,Bronze,Basketball,2022-04-29,False
500,Canada,35-44,Male,Gold,Football,2022-09-25,True
501,United Kingdom,25-34,Male,VIP,Tennis,2022-07-02,True
502,Australia,18-24,Male,Silver,Tennis,2023-08-18,True
503,Australia,25-34,Female,Bronze,Football,2022-09-29,False
504,Ireland,25-34,Male,Gold,Tennis,2022-02-09,True
505,United Kingdom,25-34,Female,Silver,Tennis,2022-04-22,True
506,Australia,25-34,Male,Gold,Ice Hockey,2023-09-03,True
507,New Zealand,25-34,Male,Silver,Basketball,2023-03-21,True
508,Ireland,25-34,Male,Bronze,Football,2022-12-20,True
509,New Zealand,25-34,Male,Bronze,Football,2022-11-18,True
510,United Kingdom,25-34,Male,Bronze,Football,2023-03-23,False
511,United Kingdom,18-24,Male,Bronze,Football,2023-09-13,True
512,Australia,55+,Male,Silver,Basketball,2023-06-08,True
513,New Zealand,45-54,Male,Gold,Table Tennis,2022-04-29,True
514,New Zealand,35-44,Male,Silver,Basketball,2023-01-30,True
515,Australia,18-24,Male,Bronze,Basketball,2023-08-14,True
516,Australia,35-44,Male,Bronze,Tennis,2022-07-14,True
517,Australia,45-54,Male,Bronze,Football,2022-09-18,False
518,Ireland,35-44,Male,Bronze,Handball,2022-02-15,True
519,Canada,18-24,Female,Bronze,Baseball,2023-12-27,True
520,Australia,35-44,Male,Silver,Tennis,2023-03-23,False
521,United Kingdom,45-54,Male,Bronze,Football,2022-01-02,True
522,Australia,35-44,Male,VIP,Rugby,2023-06-17,True
523,Canada,35-44,Female,Bronze,Football,2023-07-06,True
524,Ireland,25-34,Male,Gold,Rugby,2023-12-05,True
525,Ireland,25-34,Male,Silver,Rugby,2023-11-18,False
526,Australia,18-24,Female,Bronze,Football,2022-07-21,True
527,Australia,35-44,Male,Silver,Baseball,2023-01-08,True
528,Australia,18-24,Male,Silver,Table Tennis,2023-03-18,False
529,Australia,25-34,Female,Silver,Snooker,2022-03-13,True
530,New Zealand,25-34,Male,Silver,Tennis,2023-11-12,True
531,Ireland,35-44,Female,Bronze,Football,2022-12-05,True
532,Canada,18-24,Female,Silver,Basketball,2023-10-01,True
533,Canada,35-44,Female,Gold,Tennis,2022-11-18,True
534,United Kingdom,45-54,Male,Bronze,Football,2023-11-11,True
535,Ireland,18-24,Male,Bronze,Tennis,2022-05-08,True
536,New Zealand,18-24,Male,Gold,Basketball,2022-11-04,True
537,Ireland,18-24,Male,Bronze,Football,2023-06-04,True
538,Australia,45-54,Male,Silver,Football,2022-11-13,True
539,Australia,25-34,Male,Silver,Football,2023-11-14,True
540,Australia,25-34,Male,Silver,Ice Hockey,2023-02-23,True
541,Canada,18-24,Male,Bronze,Basketball,2022-12-01,True
542,United Kingdom,35-44,Male,Bronze,Football,2023-02-17,True
543,Australia,45-54,Female,Bronze,Baseball,2023-12-15,True
544,United Kingdom,45-54,Female,Silver,Football,2022-10-30,True
545,United Kingdom,35-44,Female,Silver,Basketball,2023-07-22,True
546,Australia,18-24,Male,Silver,Rugby,2022-05-11,True
547,Australia,18-24,Female,Silver,Rugby,2022-07-16,True
548,United Kingdom,18-24,Female,Bronze,Football,2023-03-07,False
549,Australia,25-34,Male,Bronze,Handball,2023-11-12,True
550,Ireland,18-24,Male,Gold,Handball,2023-01-24,True
551,Australia,25-34,Male,Bronze,Tennis,2023-11-25,True
552,New Zealand,25-34,Male,Bronze,Tennis,2022-06-28,True
553,United Kingdom,55+,Male,Bronze,Football,2023-09-23,False
554,United Kingdom,35-44,Male,Bronze,Tennis,2023-08-06,False
555,New Zealand,45-54,Female,Bronze,Tennis,2022-11-05,True
556,Australia,35-44,Male,Gold,Rugby,2023-02-20,False
557,Australia,18-24,Male,Gold,Tennis,2023-07-16,True
558,Australia,35-44,Female,Gold,Ice Hockey,2022-01-01,True
559,Ireland,25-34,Male,Gold,Football,2022-11-08,True
560,United Kingdom,35-44,Female,Gold,Football,2022-10-21,True
561,United Kingdom,25-34,Male,Silver,Football,2022-08-04,False
562,Australia,55+,Female,Bronze,Football,2023-03-17,True
563,Australia,25-34,Male,Silver,Tennis,2023-08-17,True
564,Australia,25-34,Male,Bronze,Rugby,2023-09-14,True
565,Australia,55+,Male,Bronze,Basketball,2023-11-02,True
566,United Kingdom,18-24,Male,Bronze,Tennis,2022-11-26,True
567,Australia,35-44,Female,Silver,Ice Hockey,2023-04-22,True
568,Australia,35-44,Male,Bronze,Football,2023-03-29,True
569,New Zealand,45-54,Female,Bronze,Football,2023-03-29,True
570,Australia,55+,Male,Bronze,Football,2023-11-23,True
571,Australia,55+,Male,Gold,Ice Hockey,2022-08-07,True
572,Ireland,18-24,Female,Silver,Football,2023-06-08,True
573,Australia,45-54,Male,Gold,Football,2023-04-30,True
574,United Kingdom,35-44,Male,Bronze,Basketball,2022-06-23,True
575,New Zealand,35-44,Female,Bronze,Snooker,2023-11-06,True
576,New Zealand,18-24,Female,Silver,Basketball,2022-03-28,True
577,Australia,35-44,Female,Bronze,Rugby,2022-10-18,True
578,New Zealand,55+,Female,Silver,Basketball,2023-06-12,True
579,Australia,45-54,Male,Silver,Tennis,2023-11-11,True
580,Australia,25-34,Female,Silver,Ice Hockey,2023-10-11,False
581,Australia,18-24,Male,Gold,Rugby,2023-09-27,True
582,Canada,25-34,Female,Bronze,Football,2022-12-10,False
583,Australia,45-54,Male,Bronze,Football,2022-04-06,True
584,Australia,35-44,Male,Silver,Football,2022-08-29,True
585,United Kingdom,25-34,Male,Bronze,Tennis,2023-11-20,True
586,Australia,18-24,Male,Bronze,Handball,2022-11-14,False
587,Australia,25-34,Male,Bronze,Football,2022-08-19,True
588,Australia,25-34,Female,Bronze,Football,2022-07-23,True
589,Australia,55+,Female,Bronze,Volleyball,2022-05-31,True
590,Australia,35-44,Male,Bronze,Tennis,2022-01-26,True
591,Australia,25-34,Female,Silver,Tennis,2022-02-17,False
592,United Kingdom,25-34,Male,Silver,Volleyball,2022-09-08,False
593,Australia,18-24,Male,Silver,Tennis,2023-05-02,True
594,Australia,55+,Male,Silver,Ice Hockey,2023-09-18,True
595,New Zealand,25-34,Female,Bronze,Football,2022-03-16,False
596,Australia,25-34,Male,Bronze,Football,2023-04-12,True
597,United Kingdom,25-34,Male,Bronze,Tennis,2023-03-01,True
598,Australia,35-44,Male,Gold,Tennis,2023-10-07,False
599,Australia,35-44,Male,Silver,Baseball,2023-08-13,True
600,Australia,35-44,Male,Bronze,Baseball,2022-07-19,True
601,Australia,25-34,Male,Bronze,Volleyball,2023-12-15,True
602,Australia,25-34,Male,VIP,Football,2023-01-29,True
603,Australia,18-24,Male,Silver,Baseball,2023-05-22,True
604,Australia,35-44,Female,Gold,Ice Hockey,2023-02-14,True
605,Australia,18-24,Male,Bronze,Football,2022-09-07,True
606,Australia,35-44,Male,Bronze,Ice Hockey,2022-06-01,True
607,Australia,45-54,Male,Silver,Football,2023-11-03,False
608,Australia,45-54,Female,Silver,Football,2023-12-06,True
609,Australia,25-34,Female,Silver,Rugby,2022-01-06,True
610,United Kingdom,25-34,Female,Silver,Basketball,2022-04-20,True
611,Australia,18-24,Male,Silver,Football,2023-03-12,True
612,Ireland,35-44,Female,Silver,Tennis,2022-08-13,True
613,United Kingdom,45-54,Male,Bronze,Handball,2022-06-30,True
614,Australia,25-34,Male,Bronze,Basketball,2023-12-14,True
615,New Zealand,25-34,Male,Gold,Football,2023-06-15,True
616,New Zealand,45-54,Male,Bronze,Football,2023-04-21,True
617,Australia,45-54,Female,Silver,Football,2022-02-21,True
618,Australia,25-34,Female,Silver,Baseball,2023-07-25,True
619,Ireland,35-44,Male,VIP,Tennis,2022-09-13,True
620,United Kingdom,25-34,Male,Bronze,Tennis,2022-05-05,True
621,Australia,18-24,Male,Bronze,Tennis,2023-04-13,False
622,Australia,45-54,Male,Gold,Handball,2022-05-17,True
623,Australia,45-54,Male,Gold,Basketball,2023-04-21,True
624,Australia,35-44,Female,Silver,Ice Hockey,2023-11-15,True
625,United Kingdom,18-24,Female,Bronze,Football,2023-06-28,True
626,Australia,45-54,Male,Bronze,Football,2023-07-27,True
627,Australia,25-34,Female,Silver,Snooker,2023-09-02,False
628,United Kingdom,25-34,Male,Gold,Snooker,2022-11-21,True
629,Australia,35-44,Male,Gold,Snooker,2023-03-30,False
630,Australia,18-24,Male,Bronze,Snooker,2023-09-20,True
631,United Kingdom,35-44,Male,Bronze,Rugby,2023-06-01,True
632,New Zealand,35-44,Female,Bronze,Ice Hockey,2023-03-13,True
633,Australia,25-34,Male,VIP,Volleyball,2023-07-16,True
634,Australia,25-34,Male,Silver,Basketball,2023-04-02,True
635,Australia,25-34,Male,Bronze,Football,2022-06-12,True
636,Australia,18-24,Female,Bronze,Football,2023-05-02,False
637,Australia,35-44,Male,Silver,Baseball,2023-04-06,False
638,Australia,45-54,Female,Bronze,Football,2022-09-23,False
639,Australia,18-24,Female,Gold,Volleyball,2022-09-11,True
640,Australia,18-24,Male,Silver,Football,2023-10-15,True
641,Australia,35-44,Male,Bronze,Football,2022-10-11,True
642,Australia,45-54,Female,Bronze,Football,2023-06-18,True
643,Australia,25-34,Male,Gold,Football,2023-05-12,True
644,Australia,25-34,Female,Bronze,Football,2023-10-04,True
645,Australia,35-44,Male,Bronze,Football,2022-09-02,True
646,New Zealand,25-34,Male,Gold,Volleyball,2022-10-09,False
647,United Kingdom,18-24,Female,Gold,Football,2023-03-27,False
648,United Kingdom,35-44,Female,Gold,Football,2022-03-21,True
649,Ireland,35-44,Female,Bronze,Football,2022-10-20,False
650,Australia,35-44,Male,Bronze,Ice Hockey,2022-08-29,True
651,Australia,35-44,Female,Bronze,Basketball,2022-10-06,True
652,Australia,35-44,Female,Bronze,Basketball,2022-12-10,False
653,United Kingdom,25-34,Female,Silver,Football,2022-11-24,True
654,United Kingdom,25-34,Male,Bronze,Football,2023-07-08,False
655,Australia,18-24,Male,Silver,Ice Hockey,2022-03-24,True
656,Australia,18-24,Female,Bronze,Rugby,2022-05-22,False
657,Australia,35-44,Male,Bronze,Football,2022-06-04,False
658,Australia,45-54,Male,VIP,Tennis,2022-08-25,True
659,United Kingdom,55+,Male,Bronze,Football,2023-01-28,True
660,United Kingdom,35-44,Male,Bronze,Football,2023-12-12,True
661,Australia,25-34,Male,Bronze,Ice Hockey,2022-06-06,True
662,Canada,18-24,Male,Bronze,Tennis,2023-12-25,True
663,United Kingdom,45-54,Female,Bronze,Football,2022-08-08,False
664,Australia,35-44,Male,Bronze,Football,2022-03-07,True
665,Australia,35-44,Male,Silver,Baseball,2023-03-01,False
666,Australia,45-54,Male,Gold,Volleyball,2023-02-22,True
667,Australia,35-44,Male,Silver,Volleyball,2022-12-05,True
668,Australia,45-54,Male,Bronze,Tennis,2023-07-10,True
669,Australia,18-24,Male,Silver,Basketball,2023-04-23,True
670,Australia,35-44,Male,Bronze,Football,2023-03-02,True
671,Australia,45-54,Female,Silver,Football,2022-03-05,True
672,New Zealand,25-34,Male,Silver,Tennis,2022-07-31,True
673,Australia,35-44,Male,Bronze,Basketball,2023-03-07,True
674,Australia,25-34,Male,Gold,Football,2023-02-03,True
675,Australia,55+,Male,Gold,Volleyball,2023-08-22,False
676,Canada,18-24,Female,Gold,Football,2023-12-14,False
677,Australia,35-44,Female,Bronze,Football,2022-01-21,True
678,Australia,18-24,Male,Silver,Football,2023-08-13,True
679,Canada,35-44,Male,Gold,Tennis,2023-01-25,True
680,New Zealand,18-24,Male,Bronze,Football,2023-05-04,False
681,Ireland,25-34,Male,Gold,Football,2022-01-07,True
682,Australia,25-34,Female,Bronze,Tennis,2022-12-27,True
683,Australia,45-54,Male,Bronze,Tennis,2022-11-02,True
684,United Kingdom,25-34,Female,Silver,Tennis,2023-02-04,True
685,New Zealand,18-24,Male,Silver,Football,2023-03-06,True
686,United Kingdom,35-44,Male,Silver,Tennis,2023-07-06,True
687,United Kingdom,25-34,Male,Gold,Tennis,2023-07-14,True
688,Australia,45-54,Male,Bronze,Football,2023-09-10,True
689,Ireland,18-24,Female,Bronze,Volleyball,2022-08-14,True
690,Australia,35-44,Male,Gold,Tennis,2023-05-15,True
691,Australia,25-34,Female,Bronze,Football,2022-08-13,False
692,Australia,18-24,Male,Silver,Snooker,2022-10-07,True
693,Australia,35-44,Female,Silver,Volleyball,2023-03-23,False
694,Australia,35-44,Male,Bronze,Table Tennis,2023-05-13,True
695,Australia,35-44,Female,Bronze,Ice Hockey,2022-01-30,True
696,United Kingdom,25-34,Female,Silver,Football,2023-02-03,True
697,Australia,25-34,Female,Gold,Football,2022-12-11,True
698,United Kingdom,25-34,Male,Silver,Basketball,2023-11-16,True
699,Australia,55+,Female,Silver,Table Tennis,2023-11-27,True
700,Australia,25-34,Male,Bronze,Basketball,2023-02-19,True
701,Australia,25-34,Male,Bronze,Handball,2022-06-19,True
702,Australia,25-34,Male,Bronze,Football,2023-04-24,True
703,Australia,35-44,Male,Bronze,Tennis,2022-05-11,False
704,Australia,25-34,Female,Bronze,Handball,2023-09-30,True
705,Australia,45-54,Male,Bronze,Ice Hockey,2023-07-01,True
706,Canada,25-34,Male,Bronze,Table Tennis,2022-01-28,True
707,Australia,45-54,Male,Bronze,Rugby,2023-02-08,True
708,Ireland,18-24,Male,Bronze,Tennis,2023-08-30,True
709,Australia,35-44,Male,Silver,Tennis,2023-08-01,True
710,United Kingdom,45-54,Male,Silver,Handball,2023-11-10,True
711,Ireland,18-24,Male,Bronze,Tennis,2022-01-28,True
712,United Kingdom,55+,Male,Gold,Football,2022-03-27,True
713,Australia,25-34,Female,Bronze,Tennis,2023-10-21,True
714,Australia,55+,Female,Gold,Tennis,2023-03-15,True
715,Australia,35-44,Female,Bronze,Football,2022-05-19,True
716,New Zealand,25-34,Male,Gold,Ice Hockey,2023-04-18,False
717,Ireland,25-34,Male,Bronze,Football,2022-07-06,True
718,Canada,25-34,Male,Silver,Tennis,2022-02-21,True
719,Australia,18-24,Male,Bronze,Rugby,2022-09-24,True
720,United Kingdom,18-24,Male,Silver,Tennis,2023-01-24,False
721,New Zealand,18-24,Male,Bronze,Volleyball,2022-12-02,True
722,Australia,25-34,Male,Bronze,Football,2022-08-05,True
723,Australia,45-54,Male,Silver,Baseball,2023-04-11,True
724,United Kingdom,18-24,Female,Bronze,Football,2022-12-01,False
725,United Kingdom,18-24,Male,Gold,Football,2022-12-12,True
726,Ireland,35-44,Male,Bronze,Volleyball,2023-01-24,True
727,Australia,25-34,Male,Bronze,Ice Hockey,2022-10-12,True
728,Ireland,18-24,Male,Silver,Football,2023-03-08,True
729,Australia,18-24,Male,Bronze,Table Tennis,2022-09-16,True
730,Australia,55+,Male,Bronze,Tennis,2022-03-25,False
731,Australia,45-54,Male,Silver,Baseball,2023-04-27,True
732,Ireland,25-34,Female,Silver,Tennis,2022-01-20,True
733,United Kingdom,35-44,Female,Gold,Tennis,2023-07-07,True
734,Australia,35-44,Male,Bronze,Tennis,2022-02-23,True
735,Australia,35-44,Male,Silver,Football,2022-12-25,True
736,New Zealand,35-44,Male,Bronze,Tennis,2022-08-18,True
737,Australia,35-44,Female,Bronze,Tennis,2023-10-28,True
738,Ireland,25-34,Male,Silver,Football,2022-03-12,True
739,Australia,18-24,Male,Bronze,Football,2023-10-30,True
740,Australia,25-34,Male,Bronze,Football,2022-02-11,False
741,Australia,45-54,Male,Bronze,Volleyball,2022-02-01,True
742,Australia,35-44,Female,Silver,Basketball,2022-09-11,False
743,United Kingdom,45-54,Male,Gold,Rugby,2022-07-24,True
744,Australia,55+,Male,Silver,Baseball,2022-01-21,True
745,Australia,18-24,Male,Bronze,Basketball,2023-09-29,True
746,New Zealand,35-44,Male,Silver,Table Tennis,2022-06-06,True
747,Australia,35-44,Female,Silver,Football,2022-09-02,True
748,Australia,55+,Female,Bronze,Football,2022-05-10,False
749,New Zealand,55+,Male,Bronze,Tennis,2023-04-30,False
750,United Kingdom,35-44,Male,Bronze,Tennis,2023-11-17,True
751,Australia,25-34,Male,Bronze,Handball,2022-04-28,False
752,New Zealand,45-54,Male,Gold,Tennis,2023-08-01,True
753,United Kingdom,18-24,Male,Bronze,Football,2022-08-12,False
754,Australia,45-54,Male,Bronze,Ice Hockey,2023-04-22,True
755,Australia,45-54,Male,Gold,Tennis,2023-12-18,False
756,Ireland,25-34,Male,Gold,Football,2022-09-20,True
757,United Kingdom,35-44,Male,Silver,Tennis,2023-01-13,False
758,Australia,25-34,Female,Bronze,Handball,2022-06-21,True
759,New Zealand,25-34,Male,Bronze,Volleyball,2023-09-13,True
760,Ireland,25-34,Male,Bronze,Basketball,2023-09-14,True
761,Australia,35-44,Male,Bronze,Football,2022-04-28,False
762,Australia,55+,Male,Bronze,Football,2022-06-17,True
763,Australia,55+,Male,Silver,Tennis,2022-11-15,True
764,United Kingdom,18-24,Male,Bronze,Ice Hockey,2022-04-21,True
765,Australia,45-54,Female,Bronze,Football,2023-08-16,False
766,United Kingdom,35-44,Male,Bronze,Football,2022-01-27,True
767,Ireland,25-34,Male,Silver,Snooker,2022-11-16,True
768,New Zealand,18-24,Male,Silver,Rugby,2023-08-13,False
769,Australia,25-34,Male,Silver,Basketball,2023-11-25,True
770,Ireland,45-54,Male,Bronze,Football,2023-01-20,True
771,Australia,35-44,Male,Bronze,Football,2023-02-11,True
772,Ireland,35-44,Male,Bronze,Football,2022-07-23,False
773,Australia,25-34,Male,Bronze,Basketball,2022-03-19,True
774,Australia,35-44,Male,Gold,Football,2023-08-30,True
775,Ireland,18-24,Male,VIP,Volleyball,2023-12-09,False
776,Australia,25-34,Male,Silver,Table Tennis,2023-10-05,True
777,Australia,35-44,Male,Gold,Football,2022-09-06,False
778,United Kingdom,18-24,Female,Silver,Tennis,2022-04-15,True
